term	gene
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Tec
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Fes
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Crk
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Grb2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Raf1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Sos1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mapk8
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Fyn
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Prkaca
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Vcl
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Src
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Pak1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Prkcb
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Tnfrsf1b
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Ptk2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Bad
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Gata2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Lck
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Socs3
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Hspb1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Cdc42
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mapkapk2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mapk9
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Rara
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Atf2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mapk3
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Crkl
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mmp2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Csf2rb
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Akt1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Rac1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Jak2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mmp9
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Rxra
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Jak1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Spi1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mapk7
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Syk
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Gsk3b
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Hck
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Gsk3a
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Ppp2ca
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Pik3r1
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Pik3r2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Rps6kb2
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Pik3cd
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Ptpn6
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Ptpn11
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Lyn
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Mapk14
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Stat5a
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Stat5b
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Bax
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Stat3
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP319%RATTUS NORVEGICUS	Hras
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Chrm5
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Chrm4
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Chrm3
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Chrm2
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Drd3
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Drd4
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adra2a
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adra2c
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adra2b
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr4
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Hrh1
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr6
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Drd1
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adrb1
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Drd5
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adra1b
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adrb3
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr1d
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr5b
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr5a
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr7
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adra1a
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Adra1d
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr2a
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr2c
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr1a
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Htr1f
MONOAMINE GPCRS%WIKIPATHWAYS_20241210%WP276%RATTUS NORVEGICUS	Chrm1
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Ikbkb
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Chuk
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Ephb2
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Mapk8
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Ikbkg
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Map3k7
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Cd40
NOD LIKE RECEPTOR NLR SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP1294%RATTUS NORVEGICUS	Rela
CATECHOLAMINE SYNTHESIS%WIKIPATHWAYS_20241210%WP513%RATTUS NORVEGICUS	Ddc
CATECHOLAMINE SYNTHESIS%WIKIPATHWAYS_20241210%WP513%RATTUS NORVEGICUS	Th
CATECHOLAMINE SYNTHESIS%WIKIPATHWAYS_20241210%WP513%RATTUS NORVEGICUS	Pah
CATECHOLAMINE SYNTHESIS%WIKIPATHWAYS_20241210%WP513%RATTUS NORVEGICUS	Dbh
CATECHOLAMINE SYNTHESIS%WIKIPATHWAYS_20241210%WP513%RATTUS NORVEGICUS	Pnmt
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Col4a1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Cdc25b
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Ptgis
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Mmp9
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Pdgfa
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Syk
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Tp53
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Il10
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Igf1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Adora2b
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Arfgap1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Ccn2
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Dll4
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Acta1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Chp1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Il1b
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Epo
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Ankrd1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Syp
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Il1rl1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Gpr176
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Glb1
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Casp3
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Jun
BURN WOUND HEALING%WIKIPATHWAYS_20241210%WP5057%RATTUS NORVEGICUS	Col1a1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2b3
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2b2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2b5
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2b4
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Kcnq2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2s2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2s1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eef2k
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2b1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif4h
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Paip1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eef2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif1ax
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif5
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif4e
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif6
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif4a2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif4a1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Etf1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Cluh
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Gspt2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2ak2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif4ebp1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2ak3
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eef1a2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eef1d
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif3j
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Pycr3
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2s3
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif2ak1
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eef1g
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif3f
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif4ebp2
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif4g3
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif3b
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif3a
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif3d
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif1a
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif5b
TRANSLATION FACTORS%WIKIPATHWAYS_20241210%WP149%RATTUS NORVEGICUS	Eif5a
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Pdgfrb
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Slc34a1
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Bglap
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Pth
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Pdgfra
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Tnfsf11
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Fgf23
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20241210%WP227%RATTUS NORVEGICUS	Col1a1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Pik3ca
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Mapk1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Gab1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Map2k1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Rap1a
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Elk1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Rap1b
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Mapk3
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Grb2
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Crk
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Crkl
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Hgf
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Raf1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Sos1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Mapk8
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Itgb1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Pten
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Src
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Pak1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Itga1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Rasa1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Met
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Ptpn11
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Jun
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Fos
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Map4k1
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Ptk2b
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Ptk2
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Map2k2
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Stat3
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20241210%WP94%RATTUS NORVEGICUS	Hras
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Mybph
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Limk1
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Tnk2
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Cdc42
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Pak3
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Rps6kb1
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Pik3r2
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Pik3cd
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Map3k4
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Cfl2
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Iqgap1
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Ppp1cb
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Mapk10
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Rhpn2
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Arhgdib
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Pip4k2a
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Wasl
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Rac1
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Arhgef1
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Sh3rf1
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Cit
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Cyfip1
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20241210%WP520%RATTUS NORVEGICUS	Pkn1
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Gpat2
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Aup1
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Lpin3
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Pnpla2
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Soat1
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Dgat2
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Lpin1
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Agpat5
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Gpd2
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Agpat3
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Fitm2
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Acsl1
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Agpat4
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Agpat1
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Dgat1
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Acsl3
LIPID DROPLET METABOLISM%WIKIPATHWAYS_20241210%WP3901%RATTUS NORVEGICUS	Bscl2
